objno_deep2,z_pred
13032747,0.9560103699283965
13018541,0.880341003384039
12003550,0.9428279582405832
12027507,0.707314167642252
13010561,0.830782880676776
11032157,0.357831309979327
11051004,0.5372224982415871
12003986,0.9869598700580036
11021749,0.4696729825920201
13051207,0.5527793087358494
11026460,0.5916200598878438
13003821,0.7641118835176745
11052315,0.6343640824928569
13040189,0.44718446368632137
11051619,0.46287951143443273
13059429,1.1139839748697382
12005453,0.8369325001614975
12020726,0.36367028430501924
13063409,0.331628561469559
13042383,0.74875287388713
14034694,0.7842587377172927
12020404,0.7594940449936136
12024843,0.8401196456776132
12015154,0.7088200329603043
14028559,0.5672878138734525
13042347,0.6833363338420082
14011956,1.0622509354353442
13058170,0.7727394769244041
13011794,0.907276023112985
13048177,0.7211839010997694
11021303,0.4052109082581705
13025646,0.3986221745527104
14006211,0.5624544721103254
13010520,1.3036428482428348
14023283,0.9288588979477526
14018224,0.7346186047379574
12011520,0.39652987051348204
11038979,0.5440429133866959
12029890,0.4292964969390306
12016312,0.3666847164780346
14033265,0.534703700630398
12005203,0.5192419498006079
11002200,0.2170290224453815
12016351,0.8482699345501347
14034206,1.0389807123505836
13040878,1.2685096922539343
13025520,0.8877710104672528
13041636,0.4377652929978291
12019233,0.47750591453701163
11047477,1.1436118859903674
13012404,0.8098322066848295
13059322,0.7336059947769328
14013732,0.6007740075811798
14001836,0.7065096122665138
13010765,1.055321799673829
14016642,0.8674122776875836
13020598,0.30064493344639065
12024340,0.6203779947834535
12003490,0.5782627835142619
13041589,1.1308167312492228
14011077,0.7386425871528878
11051906,0.5042519991248142
14100569,0.9649745798651624
14028497,0.6315216835373199
14028048,0.8618445843584888
12008170,0.41366630399216686
13047725,0.2350938275419629
12012414,0.9971595827084936
11046499,0.622614718320961
12004116,0.8748551349905076
14022382,0.5738468183966877
12024253,1.1891685311860756
12007934,0.8012474962302452
13063321,0.8042642609465342
13020524,1.2924330369905488
13026042,1.017917562296887
11026861,0.924113165877609
13033547,0.7721822077736498
14005496,0.7464921134196373
12009337,0.5320683477354408
12009314,1.0470053854456218
13043565,0.30128481195600815
13034634,1.1450581482014994
11040794,0.6304659515540545
12024004,0.9004012385972402
11051273,1.0470053854456218
12023331,0.35239943673420543
14021930,0.46729935162765346
13032193,0.5262151623372332
14013785,0.616337808710773
13035249,0.9701689522516267
12011561,1.2889817883353558
12016407,0.7354463794669609
13010539,1.0227931626175175
11032667,1.1826371803869908
13033205,0.45601076532015883
14012216,0.34179467697693644
12020903,0.9606306670235728
11045907,0.9672181647993517
13003863,0.7779922953609146
13041633,0.7379243409178678
14016774,0.5355292247165215
14017658,1.1906323898233337
14021938,0.4317401913070276
13057447,0.6020424618585598
13027375,1.201051817851609
13051176,1.023316103620363
11045723,0.4864776750496684
13101020,0.7601798289945765
12101421,1.0830987318287832
13058241,0.5547581921693568
13027930,0.38203763524045714
12005326,0.5217649561730549
13043083,0.7999344675733789
11037849,0.5018862951818499
13018986,0.855993974005866
12003740,0.7037524043586855
13009817,0.448231019632641
13036568,1.311155309246242
12019983,1.133482519684778
13025410,0.5676176818862396
14039983,0.49361345557014735
13042412,1.0470053854456218
11032508,0.7132356384895999
12012065,0.9296879718487918
13063490,0.4405651112478431
14024221,0.24885904651312807
13010991,0.8792279770031315
11051456,0.819707648730426
11020672,0.8663425026499585
14100566,0.7601437066014244
13055074,1.125275859986662
12017092,1.0891034909797754
12024409,0.9703816952190781
12020984,0.5114382713329024
13058800,0.34734571856693003
14034152,0.375972852887755
13010107,1.1780835158715453
14012143,0.7148878421141537
12012170,0.6827881177423222
12005063,0.6467749065995207
11021284,0.6534362761254785
11039610,0.3056059314136275
11040153,0.5075769691873535
11045655,0.7974134237488607
13050238,0.26637726782625676
13017849,0.2120246943508562
13009718,0.614361737936611
13019294,0.7987987570432151
13018673,0.5167431524320604
12021367,0.739360357817501
12015681,0.6149418516557039
13059430,1.1009962187206936
12012425,1.204537737948431
11026246,1.0253024451577202
13003612,0.5402266511638543
11013638,0.8928720423898192
11031881,0.6637937196812793
11007598,0.5321410957054952
12012218,0.6864734515192521
13033207,0.34372114227027006
12008715,0.8199141308781204
13059362,0.2574207067377324
11032332,0.7186642752959502
13050287,1.0568048774100576
12004417,0.4378313855388722
12020728,1.0992520075385614
13058822,0.5210308448329518
11034074,0.8435701115009558
13003141,1.0230555698007158
11027545,0.7612273257273369
11047036,0.12864532868281314
12016993,0.4147560737356968
13003874,0.6522195064290208
12012167,0.9649745798651624
14022769,0.7790226957442269
14006545,0.6962051773472324
13042722,1.0830987318287832
12029182,0.39360590281148494
12020346,0.5931259612728045
12024459,1.380956122832249
12012031,0.7819715647378234
14012864,0.6732216247284978
12019627,0.9129265565704547
13018616,0.5565251338453723
12021344,0.758333335280065
13010509,0.7182275587775726
13101170,1.1101264697034567
12016224,0.6289775739396953
12010897,0.9316310277512028
12019476,0.6304557991499933
12009152,0.667488814010006
11040071,0.827235934668967
14100329,0.6980472541929668
14028097,0.5170327353598468
13033517,0.3453099935058556
13063753,0.7114520965126815
13004372,1.3153388012311826
12027512,1.1808829039259785
12101131,1.269993927809026
14039520,1.1028625057958426
13063099,1.0312021712098534
14006168,1.018880145484328
13063594,0.7937144840115612
13033927,0.7299949621786338
11050699,0.5980882725380504
11052102,0.5585317587734032
13012401,1.1377545000705351
11026682,0.559618834370766
14100307,0.6245608255608314
11031998,0.8303769044493464
13019070,0.690774854736395
14016819,0.5864977199280439
14017053,1.028910669892775
13055236,0.6490649491833023
13019090,0.7735908663329528
12024189,0.29750785936308205
12007868,0.37781091270278677
14022599,0.889058275691085
13050489,0.6491825900511203
13025471,0.31811169905303033
14007118,0.37483983041302854
13003096,0.43046015845848556
12016968,0.48585399567837373
12008562,0.8241750891147593
12012205,1.3157178093435324
12024956,1.0830987318287832
12011463,0.7512891785270813
13043396,0.6887247661284023
13033209,1.2744595053972345
